CATAID redshift SurfaceDensity CountInCyl AGEDenPar
  362572  0.05576    1.5600    4.0000   -999.90
  362606  0.07587  0.064000    0.0000  0.051000
  362615  0.05035   0.31500    1.0000   -999.90
  362617  0.05566    3.2470    10.400   -999.90
  362634  0.05278    4.0440    8.5330   -999.90
  362637  0.05395    4.1130    11.000   -999.90
  362638  0.05655    2.3440    10.000   -999.90
  362632  0.05403    5.5720    12.500   -999.90
  362633  0.05380    5.8900    11.733   -999.90
  362639  0.05684    9.9020    12.750   -999.90
  362641  0.05569    12.214    13.000   -999.90
  362643  0.05366    3.2530    13.000   -999.90
  362650  0.05504    11.643    13.000   -999.90
  362649  0.05617    10.983    13.812   -999.90
  362657  0.07217  0.079000    0.0000   -999.90
  362662  0.07231  0.071000    0.0000   -999.90
  362673  0.05368    9.1340    13.812   -999.90
  362677  0.05717    8.2420    11.000   -999.90
  362689  0.05764    15.014    8.5710   -999.90
  362696  0.05459    16.195    13.000   -999.90
  362697  0.05498    10.963    11.000   -999.90
  362695  0.05563    10.446    12.000   -999.90
  362700  0.05372    4.1490    11.000   -999.90
  362705  0.05714    9.7660    10.357   -999.90
  362701  0.05670    11.035    12.000   -999.90
  362706  0.05430    15.493    12.000   -999.90
  362707  0.05742    22.591    9.5290   -999.90
  362704  0.05131   0.22900    4.1430   -999.90
  362708  0.05291    14.416    9.0000   -999.90
  362709  0.05435    7.1790    11.393   -999.90
  362713  0.05335    5.0880    11.393   -999.90
  362722  0.05856    2.7620    6.4290   -999.90
  362715  0.05356    5.5430    11.393   -999.90
  362716  0.05791    10.128    7.5000   -999.90
  362717  0.06002   0.15100    2.0000   -999.90
  362731  0.05853    3.8690    6.0000   -999.90
  362747  0.05340    4.0810    7.9330   -999.90
  362746  0.05607    5.4100    10.200   -999.90
  362748  0.05653    2.8080    7.0000   -999.90
  362744  0.05642    6.7680    8.0000   -999.90
  362745  0.05692    4.3380    9.0670   -999.90
  362749  0.07573   0.12300    0.0000   -999.90
  362814  0.07103   0.10800    0.0000   -999.90
  362824  0.07116  0.090000    0.0000   -999.90
  362833  0.07541  0.063000    0.0000  0.038000
  362889  0.07515   0.14100    0.0000   -999.90
  362910  0.07227   0.13300    1.0710   -999.90
  363247  0.07048   0.11900    0.0000   -999.90
  363261  0.05298  0.088000    0.0000   -999.90
  363288  0.05881   0.12200    1.0360   -999.90
  363293  0.05891   0.12100    3.0000   -999.90
  363307  0.07076   0.11700    0.0000   -999.90
  363309  0.05876  0.075000    3.0000   0.41600
  363318  0.05882   0.12400    2.0740   -999.90
  363344  0.06597  0.052000    1.0000   0.32200
  363365  0.06564   0.32200    2.0000   0.46600
  363369  0.06068   0.42800    1.0000  0.014000
  363396  0.05898   0.11800    0.0000   -999.90
  363412  0.05883   0.13800    0.0000   -999.90
  363686  0.05022   0.16700    0.0000   -999.90
  363774  0.05737  0.067000    0.0000   -999.90
  363782  0.07440  0.048000    1.0000   0.20800
  363785  0.06839  0.072000    0.0000   0.11600
  363797  0.07438  0.043000    0.0000 0.0090000
  363819  0.07440  0.043000    1.0000   0.21000
  363820  0.07880   0.25600    0.0000  0.086000
  363882  0.07989  0.040000    0.0000   0.42900
  363946  0.06431  0.066000    1.0000   0.12000
  363947  0.06387  0.067000    2.0000   0.38000
  363948  0.06369  0.060000    1.0000   0.10200
  363970  0.06438  0.076000    2.0000   0.32400
  364104  0.06829  0.075000    0.0000   -999.90
  365258  0.07429    192.44    0.0000   -999.90
  365302  0.06245  0.079000    0.0000   -999.90
  365334  0.05777   0.13400    4.0000   -999.90
  365335  0.05559   0.14400    4.2860   -999.90
  366933  0.05334    1969.3    5.0000   -999.90
  367089  0.06175    5.0040    0.0000   -999.90
  367095  0.06202    3.2660    0.0000   -999.90
  367120  0.05129    2.3990    0.0000   -999.90
  367148  0.05988    5.0570    0.0000   -999.90
  367154  0.07354    5.3940    0.0000   -999.90
  367250  0.07508   0.62400    0.0000   -999.90
  367274  0.05978   0.85700    1.0000   -999.90
  367306  0.06031    1.5980    1.0000   -999.90
  367313  0.07550    3.6760    0.0000   -999.90
  367392  0.06466   0.85500    0.0000   -999.90
  367417  0.07982   0.34900    2.0000   -999.90
  369144  0.05638   0.23600    1.1050   0.78100
  369161  0.05658   0.25400    0.0000   0.37000
  370863  0.07488    1.3470    0.0000   -999.90
  370945  0.07213  0.044000    0.0000  0.047000
  370989  0.05100   0.51100    0.0000   0.33800
  370988  0.07429  0.025000    0.0000  0.065000
  371027  0.05018    1.0600    1.0560   0.63200
  371119  0.05175   0.36800    0.0000   0.53500
  371121  0.07873   0.55900    2.0000    2.1760
  371144  0.07902    1.1870    3.0000    2.6850
  371149  0.07907   0.71900    1.0000    2.3370
  371165  0.07631    2.2390    6.0000   0.15200
  371172  0.07820    1.3990    4.0000    2.8040
  371175  0.07930    1.7350    5.3330    2.2320
  371177  0.06071  0.071000    0.0000   0.12900
  371180  0.07895    4.8980    6.0000    2.7530
  371183  0.07750    1.7350    5.0000    2.0590
  371185  0.07988    10.994    7.3040    1.1890
  371207  0.07728    1.4520    4.0000    1.1280
  371208  0.07776    1.8010    5.0000    2.8700
  371211  0.07814    2.9380    9.0000    3.0210
  371213  0.07762    2.7800    7.4370    1.9330
  371216  0.07875    4.2700    7.3040    2.6440
  371230  0.07629    2.5350    8.5330   0.14600
  371238  0.07429    1.1650    3.1300  0.093000
  371241  0.07196   0.11300    2.1330   0.57400
  371245  0.07759    2.3820    7.3040    2.3550
  371250  0.06293   0.11200    0.0000   0.10600
  371254  0.07187  0.091000    1.0000   0.37800
  371258  0.07890    1.1960    2.0000    2.1260
  371260  0.07186   0.12100    2.0000   0.59000
  371262  0.07175   0.11700    1.0000   0.42500
  371264  0.07803   0.89000    1.0000    1.8240
  371277  0.07246   0.12900    2.0000   0.18900
  371275  0.07412    1.0210    2.0000   0.16300
  371294  0.05155   0.20500    0.0000   0.78600
  371325  0.07414   0.27800    2.0000   0.19200
  371334  0.07405   0.24600    0.0000   -999.90
  371357  0.07425   0.29500    1.0000   0.17400
  371426  0.07431   0.16400    0.0000   0.10700
  371454  0.07114   0.21100    0.0000   0.71500
  371458  0.07099   0.17500    0.0000   0.73200
  371484  0.07114   0.20000    0.0000   0.75800
  371503  0.07796  0.062000    0.0000  0.047000
  371506  0.06948   0.17800    1.0000  0.084000
  371521  0.05870   0.10600    0.0000   0.16200
  371539  0.07081   0.30900    0.0000   0.50900
  371601  0.06178   0.32500    0.0000  0.026000
  371619  0.06205   0.31600    0.0000  0.033000
  371668  0.07139   0.28600    2.0000   0.48100
  371677  0.06822    3.1890    6.2070   0.61900
  371683  0.07129   0.27100    3.1000   0.58900
  371697  0.06685    2.9330    6.0000   0.94600
  371703  0.06684    5.3450    5.1720   0.95500
  371713  0.07107   0.70000    3.2140   0.81200
  371716  0.06319   0.41300    3.2140  0.021000
  371714  0.05926   0.14400    0.0000   0.32100
  371715  0.05879   0.18800    1.0330   0.35800
  371718  0.07134    1.0510    2.1430   0.85700
  371719  0.07023   0.76700    3.2140   0.24800
  371720  0.07099   0.63300    2.1430   0.51500
  371733  0.06417   0.93900    4.1330   0.22300
  371781  0.06090   0.11200    0.0000   0.13200
  371788  0.07187   0.10600    1.0000   0.22500
  371883  0.05168   0.34300    1.0360   0.50400
  371882  0.05253   0.22100    0.0000   0.47600
  371904  0.07430  0.087000    0.0000 0.0030000
  371976  0.05900   0.40700    3.0000   0.56800
  371993  0.05274   0.33800    1.0000   0.45500
  372014  0.05963   0.26900    1.0670   0.85900
  372074  0.05844   0.14200    0.0000   0.14400
  372105  0.07098    3.3630    13.619    2.6950
  372106  0.07105    4.1730    14.000    3.1950
  372114  0.05381   0.45000    1.0000    1.2450
  372116  0.07200    3.5740    8.3810    4.7710
  372121  0.07066    2.7690    10.714    2.0520
  372124  0.07279    29.709    21.750    5.1240
  372123  0.07232    24.447    25.846    6.4010
  372130  0.07294    5.0370    14.000    2.8060
  372133  0.07220    10.862    16.571    5.2490
  372131  0.07109    2.5740    12.000    2.5000
  372132  0.07248    2.2710    9.6430    4.3750
  372139  0.06994    11.484    18.000   0.49300
  372141  0.07028    6.7240    14.000   0.41800
  372136  0.07207    5.4380    14.000    4.4540
  372140  0.07147    19.113    23.385    5.0220
  372142  0.07212    9.3380    20.000    5.3040
  372163  0.07006    17.864    16.571   0.83400
  372164  0.07097    36.914    22.786    3.2540
  372177  0.07347    6.3820    11.000    1.7140
  372183  0.07353    8.6630    18.000    2.2580
  372184  0.07423    12.354    18.000    1.1910
  372185  0.07439    12.336    18.000   0.84700
  372190  0.07258    7.8050    14.000    4.9020
  372188  0.07382    8.5240    15.000    2.3330
  372192  0.07427    3.5380    13.000   0.78600
  372189  0.07468    9.6650    14.000   0.45800
  372195  0.07199    7.2910    13.000    4.7520
  372197  0.07311    17.760    24.615    4.0990
  372200  0.07374    11.370    18.000    2.1800
  372221  0.07033    15.566    13.000   0.79200
  372222  0.07012    3.6810    8.0000   0.55700
  372254  0.07307    2.5390    7.0000    3.0110
  372293  0.07412   0.71600    1.0380   0.83700
  372294  0.05820  0.096000    0.0000   0.23300
  372329  0.07313    1.2510    3.1300    1.6450
  372345  0.07144   0.38100    0.0000   0.67200
  372354  0.07165   0.61100    1.0000    1.2530
  372364  0.07299   0.80000    1.0300    1.5750
  372366  0.07245   0.54000    1.0000    1.4510
  372387  0.05453   0.31900    2.0000   0.70200
  372384  0.05389   0.32000    2.0000   0.97200
  372385  0.05381   0.32100    2.0000   0.98100
  372408  0.05452   0.23900    1.0000   0.51000
  372433  0.05341   0.26300    2.0000   0.91800
  372446  0.05905   0.11200    0.0000   0.15400
  372452  0.05371   0.21000    1.0000   0.56200
  372499  0.07183   0.19800    0.0000   0.65500
  372524  0.05361   0.43200    1.0000   0.80600
  372568  0.05173   0.24900    2.0000  0.048000
  372569  0.05329   0.22500    1.0590   0.28700
  372567  0.05345   0.23800    2.0000   0.57000
  372570  0.06745 0.0040000    0.0000   -999.90
  372571  0.05551   0.23400    2.1180   0.10000
  372574  0.05296   0.26700    2.1180   0.61200
  372586  0.06769  0.029000    0.0000   -999.90
  372595  0.07810  0.082000    0.0000   0.18400
  372599  0.05346   0.27700    1.0620   0.55100
  372597  0.07764  0.092000    1.0000   0.30100
  372727  0.05677   0.22000    0.0000   0.30200
  372830  0.05598   0.19700    0.0000   0.56300
  372926  0.05614   0.25800    0.0000   0.77700
  372942  0.06022  0.092000    0.0000  0.049000
  372978  0.05717   0.45800    0.0000   0.75000
  373045  0.07696  0.023000    0.0000   -999.90
  373073  0.05655   0.23700    0.0000   0.77900
  373105  0.05669   0.17700    1.0620   0.29300
  373216  0.05737   0.22300    0.0000   0.27100
  373290  0.05948  0.029000    0.0000  0.028000
  375476  0.08000  0.048000    0.0000  0.063000
  375560  0.05048   0.64700    3.0000   0.47600
  375564  0.05004   0.58600    3.0000   0.46500
  375577  0.05024   0.92500    4.0000   0.71300
  375599  0.05119   0.46800    4.0000   0.65200
  375602  0.07887   0.52600    1.0000    1.5080
  375612  0.07330   0.28700    0.0000   0.46800
  375615  0.07895   0.55600    0.0000    1.5180
  375640  0.07276   0.29600    0.0000   0.14200
  375644  0.07829   0.69000    3.0000    1.6120
  375672  0.05046   0.85400    4.0000   0.79000
  375673  0.05119   0.69100    4.0000   0.79700
  375730  0.07890   0.80400    3.1200    2.2120
  375751  0.07937    1.5910    4.1740   0.92900
  375752  0.05132   0.24200    1.0620   0.78900
  375787  0.07750    1.2060    3.1150    1.5200
  375790  0.07844   0.95400    2.0770    2.6600
  375789  0.07975    1.0360    3.1150   0.58900
  375815  0.07799   0.69000    2.0000    2.1710
  375818  0.05145   0.15700    0.0000   0.72200
  375827  0.07750   0.60500    2.0000    1.6660
  375839  0.07797   0.33900    0.0000    1.3550
  375910  0.07103   0.19400    1.0670   0.67800
  375911  0.07138   0.34800    2.1330   0.85800
  376001  0.05225   0.85800    1.0000   0.67200
  376050  0.06242   0.20100    0.0000   0.34400
  376089  0.06531    2.1960    6.0000   0.29500
  376097  0.06870    1.5270    4.0000   0.80800
  376107  0.06865    8.7070    5.0000    1.0210
  376112  0.06809    1.8780    5.1720    1.0390
  376111  0.06917    1.4920    4.0000   0.43600
  376113  0.06769    2.5640    5.0000   0.91700
  376115  0.06743    3.3660    5.0000   0.65500
  376118  0.06516   0.97800    3.0000   0.29600
  376119  0.06880    8.7620    6.0000    1.1150
  376121  0.05249   0.29100    0.0000   0.37800
  376124  0.05131   0.43500    1.0670   0.75900
  376136  0.05130   0.37100    1.0000   0.68100
  376154  0.06866    3.8600    6.0000    1.0620
  376172  0.06937    1.5840    4.0000   0.60400
  376265  0.06790   0.27500    0.0000   0.48000
  376271  0.05180   0.13700    0.0000   0.48300
  376293  0.06042   0.13400    0.0000   0.16700
  376339  0.07508   0.12500    0.0000 0.0060000
  376370  0.05209   0.15200    1.0000   0.56900
  376394  0.07767  0.038000    0.0000  0.059000
  376404  0.05182   0.13300    1.0000   0.46400
  376459  0.05950   0.52400    0.0000    1.1050
  376489  0.07246   0.16900    0.0000   0.52900
  376496  0.05304   0.22600    1.1050   0.45600
  376511  0.07254   0.40500    0.0000   0.80900
  376539  0.07274   0.46700    0.0000   0.89300
  376584  0.07163    4.0650    5.0000    2.9830
  376585  0.05394   0.25100    0.0000   0.46400
  376587  0.05399   0.43100    1.0000   0.76100
  376586  0.07024    2.6760    7.0000   0.55900
  376590  0.07390    2.7410    8.0000   0.69400
  376591  0.07076    6.3800    9.0000    1.8740
  376593  0.07188    4.1030    9.0000    3.8020
  376615  0.05425   0.36200    1.0000   0.70700
  376618  0.06975    4.3980    9.0000   0.23100
  376645  0.07201    5.5920    9.5620    4.8220
  376673  0.07131    3.0070    6.0000    3.2830
  376701  0.05371   0.54700    3.2140    1.0280
  376703  0.05307   0.44200    2.1430   0.97600
  376705  0.05315   0.39800    2.1430    1.0140
  376708  0.05309   0.42700    2.1250   0.99600
  376712  0.05487   0.49600    3.2140   0.23000
  376710  0.05476   0.50900    3.1870   0.27800
  376718  0.05157   0.48200    3.2140 0.0060000
  376734  0.07635   0.27100    0.0000   -999.90
  376765  0.07369   0.38300    0.0000   0.61100
  376764  0.07370   0.50300    0.0000   0.94600
  376802  0.05327   0.22500    0.0000   0.87200
  376803  0.05315   0.23100    1.0620    1.0860
  376823  0.07781 0.0050000    0.0000  0.014000
  376841  0.05353   0.24900    0.0000   0.87200
  376865  0.05795   0.32200    0.0000    1.2630
  726276  0.07222   0.15000    0.0000   0.73800
  376990  0.05447   0.20400    0.0000   0.26000
  377328  0.07136  0.045000    0.0000  0.030000
  377410  0.05692   0.29600    0.0000   0.79600
  377450  0.05627   0.30000    1.0000   0.78800
  377562  0.07197 0.0060000    0.0000   0.13200
  377597  0.05633   0.57300    1.0000    1.2610
  377646  0.05722   0.38800    2.0000   0.90700
  377666  0.05658   0.52300    2.1000    1.1210
  377667  0.05777   0.76200    3.1500   0.39800
  377668  0.05775   0.76200    3.1500   0.41600
  377669  0.05821   0.75300    3.1500  0.072000
  377710  0.05639   0.45400    4.0000    1.0140
  377735  0.06921  0.034000    0.0000   -999.90
  377709  0.05696   0.29900    3.0000   0.74100
  377811  0.05350   0.26300    1.0000  0.079000
  377839  0.05688   0.32200    0.0000   0.71200
  377958  0.06002  0.080000    0.0000  0.040000
  377961  0.07962 0.0060000    0.0000   -999.90
  378043  0.07214  0.026000    1.0000   0.21500
  378046  0.05422  0.034000    0.0000  0.072000
  378063  0.07221  0.029000    1.0380   0.21800
  378088  0.05611  0.076000    0.0000 0.0080000
  378144  0.05849    3.6460    0.0000   -999.90
  380626  0.07346   0.69100    2.0710   -999.90
  380631  0.07479    1.4290    3.0000   0.56600
  380669  0.07403    4.0220    6.0000    2.0260
  380670  0.07258    4.0960    5.0000   0.10200
  380671  0.07400    4.5090    7.0000    2.2850
  380684  0.07407    8.5960    7.2690    2.5330
  380698  0.07417    4.7770    7.9130    2.6370
  380712  0.07618    2.2070    6.7830 0.0070000
  380713  0.07393    5.0270    9.0430    2.9400
  380714  0.07405    3.4780    6.0000    2.5920
  380735  0.07395    2.1170    8.0000    2.4920
  380734  0.07430    2.0680    8.0000    2.5040
  380740  0.07355    3.3810    6.0000    1.7380
  380750  0.07347    2.4410    9.0000    2.2040
  380755  0.07387    4.0430    6.0000    2.6620
  380764  0.05053   0.39600    1.0000   0.71100
  380784  0.06021  0.018000    0.0000   0.20100
  380810  0.07497    1.1910    2.0800   0.93300
  380848  0.05094   0.42600    0.0000   0.99500
  380914  0.06738  0.010000    0.0000 0.0050000
  380962  0.07769   0.69100    3.2140    2.2620
  380966  0.06312   0.14100    0.0000   0.58200
  380968  0.07742    1.2850    3.0000    1.8520
